lat,lon,time
51.6809281563108,5.293985975495506,2021-01-08T11:58:44Z
51.68103898016066,5.294004582702839,2021-01-08T11:58:45Z
51.681147315231,5.294043921823432,2021-01-08T11:58:46Z
51.68125893018417,5.294085868357395,2021-01-08T11:58:47Z
51.681368045667476,5.29409856084607,2021-01-08T11:58:48Z
51.681519782018,5.294077414638756,2021-01-08T11:58:49Z
51.68164079193385,5.294112023026722,2021-01-08T11:58:50Z
51.68175966579788,5.294151939075645,2021-01-08T11:58:51Z
51.68187543053629,5.294175382672767,2021-01-08T11:58:52Z
51.68198809855427,5.294199226588028,2021-01-08T11:58:53Z
51.682103752106464,5.294223972536423,2021-01-08T11:58:54Z
51.68216485798042,5.294237044516135,2021-01-08T11:58:55Z
51.6822571441756,5.294266747302268,2021-01-08T11:58:56Z
51.68233520379897,5.29427012762954,2021-01-08T11:58:57Z
51.68241940277217,5.294290323818116,2021-01-08T11:58:58Z
51.682503154058814,5.294309879485431,2021-01-08T11:58:59Z
51.68256776464858,5.294319058907275,2021-01-08T11:59:00Z
51.68262181035376,5.29432576409327,2021-01-08T11:59:01Z
51.682659582112265,5.294322060110825,2021-01-08T11:59:02Z
51.68269717020653,5.294319073608919,2021-01-08T11:59:03Z
51.68282456339756,5.294280469749799,2021-01-08T11:59:04Z
51.68284242648723,5.294273633327002,2021-01-08T11:59:06Z
51.6828507928961,5.294292886511023,2021-01-08T11:59:08Z
51.6828352875186,5.294276365496941,2021-01-08T11:59:10Z
51.6828759778247,5.29426079280629,2021-01-08T11:59:11Z
51.68291292926885,5.294246651029572,2021-01-08T11:59:13Z
51.68295946884141,5.294272644523569,2021-01-08T11:59:14Z
51.682971057266684,5.2943793374928205,2021-01-08T11:59:15Z
51.68301460856415,5.294355167956829,2021-01-08T11:59:16Z
51.68319582798516,5.29438537084433,2021-01-08T11:59:17Z
51.683255106749634,5.294441700108054,2021-01-08T11:59:18Z
51.68332891321943,5.2944770598014115,2021-01-08T11:59:19Z
51.68315089073885,5.294748609426779,2021-01-08T11:59:20Z
51.68319229944282,5.294869462284341,2021-01-08T11:59:21Z
51.683187029189256,5.294919142507106,2021-01-08T11:59:22Z
51.68321108747844,5.295001468669262,2021-01-08T11:59:23Z
51.6832431046908,5.2950980417967894,2021-01-08T11:59:24Z
51.68326931111203,5.2951781206678525,2021-01-08T11:59:25Z
51.68329200216468,5.2952471671066395,2021-01-08T11:59:26Z
51.683314809385145,5.29531770046342,2021-01-08T11:59:27Z
51.683332809776665,5.295373166843069,2021-01-08T11:59:28Z
51.683343955198076,5.295407170603202,2021-01-08T11:59:29Z
51.6833698831052,5.295450197817378,2021-01-08T11:59:35Z
51.683401257476284,5.2954666727806545,2021-01-08T11:59:36Z
51.6834022315441,5.295499419800588,2021-01-08T11:59:37Z
